ID,SHOWS,AVILIO_ID,NR,MEETING_ID,GROUP_ID,DOC_ID,CREATOR_ID,EXPIRE_DATE,APROVED,NOW_ACTIVE,LATER_ACTIVE,NEXT_ACTIVE,NOW_VOTING,QUESTION_HASH,STATUS_DESC
38045,"(NAUJAMIESTIS) Dėl UAB „Vikada“ 2017-11-23 prašymo Nr. A609-1272/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą VIKADA ant pastato Kauno g. 32.",d2ec0ea0d36611e7b35eb2c9970d2e7d,12,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38046,"(NAUJAMIESTIS) Dėl UAB „Aderina“ 2017-11-23 prašymo Nr. E50-21392/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ITALIŠKI BALDAI „TOMASELLA“ VIRTUVĖS ant pastato Vytenio g. 20.",70399190d36811e7b35eb2c9970d2e7d,13,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38047,"(ŽVĖRYNAS) Dėl UAB „IF P&C Insurance AS“ 2017-11-23 prašymo Nr. A50-37693/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą IF... ant pastato Narbuto g. 5.",93a2d0b0d36811e7b35eb2c9970d2e7d,14,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38048,"(ŽVĖRYNAS) Dėl advokatų profesinės bendrijos „Forst LT“ 2017-11-21 prašymo Nr. E50-21246/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „FORST“ ADVOKATŲ PROFESINĖ BENDRIJA ant pastato Kęstučio g. 47.",b2c08370d36811e7b35eb2c9970d2e7d,15,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38049,"(LAZDYNAI) Dėl UAB „Ivangela“ 2017-11-22 prašymo Nr. A609-1270/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą KIRPYKLA, KOSMETOLOGO PASLAUGOS ant pastato Architektų g. 90.",d8c777e0d36811e7b35eb2c9970d2e7d,16,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38050,"(LAZDYNAI) Dėl UAB „Videnta“ 2017-11-22 prašymo Nr. A609-1271/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ODONTOLOGIJOS KLINIKA ant pastato Architektų g. 90.",f19f7bf0d36811e7b35eb2c9970d2e7d,17,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38051,"(ŠNIPIŠKĖS) Dėl UAB „Piano Europa“ 2017-11-23 prašymo Nr. E609-550/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą VAPIANO ant pastato Konstitucijos pr. 7A.",0c9074f0d36911e7b35eb2c9970d2e7d,18,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38052,"(ŠNIPIŠKĖS) Dėl UAB „Soreco“ 2017-11-23 prašymo Nr. A50-37680/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Giedraičių g. 60B.",2285f280d36911e7b35eb2c9970d2e7d,19,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38053,"(ŠNIPIŠKĖS) Dėl UAB „Merko statyba“ 2017-11-22 prašymo Nr. A97-24542/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „IBIS HOTEL“ VIEŠBUTIS VILNIAUS CENTRE ant pastato Ceikinių g. 3.",3d1606d0d36911e7b35eb2c9970d2e7d,20,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38054,"(ŽIRMŪNAI) Dėl UAB „Palink“ 2017-11-23 prašymo Nr. E609-554/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Žirmūnų g. 145.",559e6440d36911e7b35eb2c9970d2e7d,21,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38055,"(ANTAKALNIS) Dėl UAB „Palink“ 2017-11-20 prašymo Nr. A609-1260/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą IKI ant pastato Saulėtekio al.",6c7408a0d36911e7b35eb2c9970d2e7d,22,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38056,"(VERKIAI) Dėl UAB „Palink“ 2017-11-23 prašymo Nr. E609-556/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato J. Franko g. 2A.",8b541620d36911e7b35eb2c9970d2e7d,23,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38057,"(NAUJOJI VILNIA) Dėl UAB „Klion“ 2017-11-23 prašymo Nr. A609-1274/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą  „EUROMASTER“ „KLION“ TEPALAI, RATŲ GEOMETRIJA“ ant pastato Linksmoji g. 5.",a07f8cf0d36911e7b35eb2c9970d2e7d,24,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38058,"(NAUJOJI VILNIA) Dėl UAB „Palink“ 2017-11-23 prašymo Nr. E609-555/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Genių g. 2.",b57ffc20d36911e7b35eb2c9970d2e7d,25,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38059,"(NAUJOJI VILNIA) Dėl UAB „Palink“ 2017-11-23 prašymo Nr. E609-545/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Stepono Batoro g. 154.",ce3a17f0d36911e7b35eb2c9970d2e7d,26,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38060,"(NAUJOJI VILNIA) Dėl UAB „Palink“ 2017-11-22 prašymo Nr. E609-546/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Parko g. 34A.",e936a9b0d36911e7b35eb2c9970d2e7d,27,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38061,"(NAUJININKAI) Dėl UAB „Palink“ 2017-11-23 prašymo Nr. E609-553/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Pupinės g. 6.",88eb5e10d36a11e7b35eb2c9970d2e7d,28,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38062,"(NAUJININKAI) Dėl UAB „MaxTop1“ 2017-11-21 prašymo Nr. A609-1262/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „MAXTOP1“ VISKAS BALDŲ GAMYBAI ant pastato Eišiškių pl. 34.",a2ffb2b0d36a11e7b35eb2c9970d2e7d,29,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38063,"(PANERIAI) Dėl UAB „Balex Metal“ 2017-11-23 prašymo Nr. A609-1275/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą BALEX METAL ant pastato Lentvario g. 1.",bbe942f0d36a11e7b35eb2c9970d2e7d,30,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38064,"(PANERIAI) Dėl UAB „Skanėja“ 2017-11-24 prašymo Nr. A609-1277/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „SKANĖJA“ ĮVAŽIAVIMAS TIK UAB „SKANĖJA“ KLIENTAMS. SANDĖLIO MOB. TEL. +370 691 86024 ant aptvėrimo prie Kirtimų g. 47B.",d9b76b40d36a11e7b35eb2c9970d2e7d,31,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38065,"(VILKPĖDĖ) Dėl UAB „Norfos mažmena“ 2017-11-23 prašymo Nr. E609-552/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą NBAZĖ ant pastato Savanorių pr. 176.",0d5c8ca0d36b11e7b35eb2c9970d2e7d,32,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38066,"(VILKPĖDĖ) Dėl kooperatinės bendrovės „Katos grupė“ 2017-11-23 prašymo Nr. A97-24607/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Skroblų g. 31.",23bdc450d36b11e7b35eb2c9970d2e7d,33,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38067,"(VILKPĖDĖ) Dėl UAB „Drogas“ 2017-10-16 prašymo Nr. A50-32970/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą DROGAS ant pastato Savanorių pr. 43.",434f4780d36b11e7b35eb2c9970d2e7d,34,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38068,"(ŠEŠKINĖ) Dėl UAB „Palink“ 2017-11-22 prašymo Nr. E609-547/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant pastato Buivydiškių g. 17.",5c3e07e0d36b11e7b35eb2c9970d2e7d,35,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38069,"(ŠEŠKINĖ) Dėl UAB „Ozo turtas“ 2017-11-21 prašymo Nr. A609-1267/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant reklaminio inžinerinio statinio prie Ozo g. 25 (Nr. 14).",815b3890d36b11e7b35eb2c9970d2e7d,36,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38070,"(ŠEŠKINĖ) Dėl UAB „Omberg“ 2017-10-20 prašymo Nr. A609-1264/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant reklaminio inžinerinio statinio prie Ozo g. 25 (Nr. 12).",9e7d1b50d36b11e7b35eb2c9970d2e7d,37,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38071,"(ŠEŠKINĖ) Dėl UAB „Omberg“ 2017-10-20 prašymo Nr. A609-1266/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant reklaminio inžinerinio statinio prie Ozo g. 25 (Nr. 13).",15610ce0d36c11e7b35eb2c9970d2e7d,38,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38072,"(ŠEŠKINĖ) Dėl UAB „Omberg“ 2017-11-21 prašymo Nr. A609-1265/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant reklaminio inžinerinio statinio prie Ozo g. 25 (Nr. 11).",326d1db0d36c11e7b35eb2c9970d2e7d,39,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38073,"(FABIJONIŠKĖS) Dėl UAB „Rimi Lietuva“ 2017-11-22 prašymo Nr. E609-544/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „RIMI“  ant pastato Ateities g. 91.",549eee40d36c11e7b35eb2c9970d2e7d,40,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38074,"(FABIJONIŠKĖS) Dėl UAB „Kristiana“ 2017-11-21 prašymo Nr. A650-37408/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą KOSMADA ant pastato Ukmergės g. 369.",6b6e9f30d36c11e7b35eb2c9970d2e7d,41,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38075,"(FABIJONIŠKĖS) Dėl UAB „Lauko reklamos projektai“ 2017-11-22 prašymo Nr. A97-24467/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą ant reklaminio inžinerinio statinio prie Ukmergės g. 363.",8d8609f0d36c11e7b35eb2c9970d2e7d,42,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38076,"(PAŠILAIČIAI) Dėl UAB „Jaunylis“ 2017-11-23 prašymo Nr. A609-1273/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą JAUNYLIS ant pastato Laisvės pr. 82.",b7515960d36c11e7b35eb2c9970d2e7d,43,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38077,"(PAŠILAIČIAI) Dėl UAB „Legale Group“ 2017-11-23 prašymo Nr. A97-24620/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą BROLIŲ PIZZA ant pastato Ukmergės g. 298.",d1684610d36c11e7b35eb2c9970d2e7d,44,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38078,"(PAŠILAIČIAI) Dėl VšĮ „Neli Beliakaitės Baltijos baleto akademija“ 2017-11-23 prašymo Nr. E609-558/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą BALETO AKADEMIJA ant pastato Bieliūnų g. 1.",ecae15d0d36c11e7b35eb2c9970d2e7d,45,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38079,"(Justiniškės) Dėl UAB „Sigvanda“ 2017-11-20 prašymo Nr. E609-541/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą RESTORANAS ant pastato Rygos g. 15.",0347e9b0d36d11e7b35eb2c9970d2e7d,46,48214280,2,0,4916,"2017-11-27 13:15:18",,,0,0,,,
38080,"DĖL 2017-08-30 TARYBOS POSĖDŽIO NR. 46 PROTOKOLINIO ĮRAŠO PAKEITIMO.",a353a120d50111e7962a89afd7e8ac66,3,48100320,2,0,50,"2017-11-15 16:15:35",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38081,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS ŠEŠKINĖS ŠLAITŲ GEOMORFOLOGINIO DRAUSTINIO NUOSTATŲ IR INDIVIDUALIOS BYLOS TVIRTINIMO",20931de0d50311e7962a89afd7e8ac66,45,48100320,2,7705,50,"2017-11-15 16:15:35",,,0,0,,,
38084,"DĖL VILNIAUS MIESTO SAVIVALDYBĖS ŠEŠKINĖS ŠLAITŲ GEOMORFOLOGINIO DRAUSTINIO NUOSTATŲ IR INDIVIDUALIOS BYLOS TVIRTINIMO",51cf6020d50411e7962a89afd7e8ac66,5,48249453,2,7705,50,"2017-11-29 14:50:52",1,,0,0,,50a8938cf6e202139fc08f22fbe2a05c,"Išbraukta iš darbotvarkės"
38085,"DĖL ŽEMĖS SKLYPO (JO DALIES) (KADASTRO NR. 0101/0167:1235) HELSINKIO GATVĖJE PAĖMIMO VISUOMENĖS POREIKIAMS",9c3bf510d50411e7962a89afd7e8ac66,6,48249453,2,7704,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38086,"DĖL VILNIAUS MIESTO ŠVIETIMO ĮSTAIGŲ NEREIKALINGO ARBA NETINKAMO (NEGALIMO) NAUDOTI ILGALAIKIO MATERIALIOJO TURTO NURAŠYMO",d29dec80d50411e7962a89afd7e8ac66,7,48249453,2,7674,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38087,"DĖL TARYBOS 2013-09-25 SPRENDIMO NR. 1-1491 ,,DĖL VILNIAUS MIESTO SAVIVALDYBĖS SPORTO MOKYMO ĮSTAIGŲ ADMINISTRACIJOS IR APTARNAUJANČIO PERSONALO PAVYZDINIO ETATŲ SĄRAŠO TVIRTINIMO“ PRIPAŽINIMO NETEKUSIU GALIOS IR PAVEDIMO ADMINISTRACIJOS DIREKTORIUI TVIRTINTI VILNIAUS MIESTO SAVIVALDYBĖS  SPORTO MOKYMO ĮSTAIGŲ ETATINIŲ PAREIGYBIŲ NORMATYVUS",09011c78d50511e7962a89afd7e8ac66,8,48249453,2,7677,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38088,"DĖL TURTO PERDAVIMO VILNIAUS MIESTO SAVIVALDYBĖS 
BENDROJO UGDYMO ĮSTAIGOMS",33d09570d50511e7962a89afd7e8ac66,9,48249453,2,7676,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38089,"DĖL LĖŠŲ SKYRIMO VIEŠAJAI ĮSTAIGAI VILNIAUS MIESTO KLINIKINEI LIGONINEI",70c8cc94d50511e7962a89afd7e8ac66,10,48249453,2,7698,50,"2017-11-29 14:50:52",2,,0,0,,771a6641a4d03d6ffcce380e51de6b79,
38090,"DĖL TARYBOS 2016-10-26 SPRENDIMO NR. 1-704 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS BŪSTO FONDO IR VILNIAUS MIESTO SAVIVALDYBĖS SOCIALINIO BŪSTO FONDO SĄRAŠŲ TVIRTINIMO ĮGYVENDINANT LIETUVOS RESPUBLIKOS PARAMOS BŪSTUI ĮSIGYTI AR IŠSINUOMOTI ĮSTATYMĄ“ IR NUOMOS SUTARČIŲ PAKEITIMO",a2a42a70d50511e7962a89afd7e8ac66,11,48249453,2,7675,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38091,"DĖL TARYBOS 2016-10-26 SPRENDIMO NR. 1-704 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS BŪSTO FONDO IR VILNIAUS MIESTO SAVIVALDYBĖS SOCIALINIO BŪSTO FONDO SĄRAŠŲ TVIRTINIMO ĮGYVENDINANT LIETUVOS RESPUBLIKOS PARAMOS BŪSTUI ĮSIGYTI AR IŠSINUOMOTI ĮSTATYMĄ“ IR SAVIVALDYBĖS BŪSTŲ KINTŲ G. 8-3A IR KINTŲ G. 8-3 NUOMOS SUTARČIŲ, SUDARYTŲ SU VANDA BUTKEVIČ, PAKEITIMO",d2aaef60d50511e7962a89afd7e8ac66,12,48249453,2,7690,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38092,"DĖL NEKILNOJAMOJO TURTO V. SIROKOMLĖS G. 8 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ NAUJOSIOS VILNIOS POLIKLINIKAI",69ea91f0d50611e7962a89afd7e8ac66,13,48249453,2,7680,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38093,"DĖL NEKILNOJAMOJO TURTO ŠEŠKINĖS G. 24 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ ŠEŠKINĖS POLIKLINIKAI",b49875a0d50611e7962a89afd7e8ac66,14,48249453,2,7681,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38094,"DĖL NEKILNOJAMOJO TURTO ARCHITEKTŲ G. 17 IR ERFURTO G. 15 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ LAZDYNŲ POLIKLINIKAI",de20c8a0d50611e7962a89afd7e8ac66,15,48249453,2,7684,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38095,"DĖL NEGYVENAMŲJŲ PATALPŲ L. ASANAVIČIŪTĖS G. 27A PERĖMIMO IŠ          VŠĮ GREITOSIOS MEDICINOS PAGALBOS STOTIES IR NEKILNOJAMOJO TURTO        (L. ASANAVIČIŪTĖS G. 27A IR KT.) PERDAVIMO PANAUDOS PAGRINDAIS            VŠĮ KAROLINIŠKIŲ POLIKLINIKAI",071abe50d50711e7962a89afd7e8ac66,16,48249453,2,7685,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38096,"DĖL NEKILNOJAMOJO TURTO KAUNO G. 7 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ MYKOLO MARCINKEVIČIAUS LIGONINEI",2f719630d50711e7962a89afd7e8ac66,17,48249453,2,7682,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38097,"DĖL NEKILNOJAMOJO TURTO VASAROS G. 5 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ VILNIAUS MIESTO PSICHIKOS SVEIKATOS CENTRUI",59e69320d50711e7962a89afd7e8ac66,18,48249453,2,7683,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38098,"DĖL NEKILNOJAMOJO TURTO ANTAKALNIO G. 59 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ ANTAKALNIO POLIKLINIKAI",8b4546f0d50711e7962a89afd7e8ac66,19,48249453,2,7691,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38099,"DĖL TARYBOS 2015-05-28 SPRENDIMO NR. 1-54 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS TURTINIŲ IR NETURTINIŲ TEISIŲ ĮGYVENDINIMO SAVIVALDYBĖS KONTROLIUOJAMOSE ĮMONĖSE TVARKOS APRAŠO TVIRTINIMO“ PAPILDYMO",b82d8dd0d50711e7962a89afd7e8ac66,21,48249453,2,7687,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38100,"INFORMACIJA DĖL GEDIMINO KALNO TVARKYMO DARBŲ.",5e341080d5a511e7962a89afd7e8ac66,3,48249453,2,0,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38101,"DĖL TARYBOS 2017-02-01 SPRENDIMO NR. 1-801 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS 2017 METŲ BIUDŽETO TVIRTINIMO“ PAKEITIMO",1e94b8c0d5a611e7962a89afd7e8ac66,4,48249453,2,7727,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38102,"DĖL NEKILNOJAMOJO TURTO ANTAKALNIO G. 124 PERDAVIMO PANAUDOS PAGRINDAIS VŠĮ VILNIAUS MIESTO KLINIKINEI LIGONINEI",c29aa130d5da11e7962a89afd7e8ac66,20,48249453,2,7719,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38104,"DĖL VIETINĖS RINKLIAVOS UŽ NAUDOJIMĄSI VILNIAUS MIESTO SAVIVALDYBĖS VIEŠĄJA TURIZMO IR POILSIO INFRASTRUKTŪRA NUSTATYMO",46a87a11d5db11e7962a89afd7e8ac66,27,48249453,2,7706,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38105,"DĖL TARYBOS 2011-04-06 SPRENDIMO NR. 1-2070 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS VEIKLOS REGLAMENTO TVIRTINIMO“ PAKEITIMO",40616240d5cf11e7962a89afd7e8ac66,28,48249453,2,7594,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38106,"DĖL TARYBOS 2014-01-29 SPRENDIMO NR. 1-1657 „DĖL VIETINĖS RINKLIAVOS UŽ LEIDIMO PREKIAUTI AR TEIKTI PASLAUGAS VIEŠOSIOSE VIETOSE IŠDAVIMĄ NUOSTATŲ TVIRTINIMO“ PAPILDYMO",8f424140d5cf11e7962a89afd7e8ac66,29,48249453,2,7709,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38107,"DĖL VILNIAUS MIESTO INOVACIJŲ PRAMONĖS PARKO STEIGIMO INICIJAVIMO",d71f8ce0d5dc11e7962a89afd7e8ac66,26,48249453,2,7733,50,"2017-11-29 14:50:52",2,,0,0,,79da3841d272ccc916a036df0befeb77,
38108,"DĖL TARYBOS 2017-04-25 SPRENDIMO NR. 1-920 „DĖL VILNIAUS MIESTO SAVIVALDYBEI NUOSAVYBĖS TEISE PRIKLAUSANČIO TURTO NUOMOS BEI PANAUDOS“ PAKEITIMO",958df940d66511e7962a89afd7e8ac66,30,48249453,2,7732,50,"2017-11-29 14:50:52",2,,0,0,,88e3525b750f070242aca9b02f99d5ef,
38109,"DĖL AB „VILNIAUS ŠILUMOS TINKLAI“ ATSISKAITOMŲJŲ KARŠTO VANDENS APSKAITOS PRIETAISŲ APTARNAVIMO MOKESČIO NUSTATYMO",e859a700d66511e7962a89afd7e8ac66,31,48249453,2,7662,50,"2017-11-29 14:50:52",,,0,0,,,
38110,"DĖL TARYBOS 2016-12-07 SPRENDIMO NR. 1-736 „DĖL UAB „GRINDA“ TEIKIAMŲ PASTATŲ IR JŲ INŽINERINIŲ SISTEMŲ TECHNINĖS PRIEŽIŪROS PASLAUGŲ MAKSIMALAUS TARIFO NUSTATYMO“ PAKEITIMO",220e4be0d66611e7962a89afd7e8ac66,32,48249453,2,7739,50,"2017-11-29 14:50:52",,,0,0,,,
38111,"DĖL DARBO SUTARTIES SU VILNIAUS SPORTO MOKYKLOS „TAURAS“ DIREKTORIUMI JUOZU PILKAUSKU NUTRAUKIMO ŠALIŲ SUSITARIMU",be795380d66611e7962a89afd7e8ac66,34,48249453,2,7731,50,"2017-11-29 14:50:52",,,0,0,,,
38117,"DĖL TARYBOS 2017-04-25 SPRENDIMO NR. 1-906 „DĖL ĮGALIOJIMŲ ATSTOVAUTI VILNIAUS MIESTO SAVIVALDYBĖS INTERESAMS SUTEIKIMO“ PAKEITIMO",6b7ef4a0d66611e7962a89afd7e8ac66,33,48249453,2,7738,50,"2017-11-29 14:50:52",,,0,0,,,
38145,"„DĖL TARYBOS 2015-04-29 SPRENDIMO NR. 1-10 „DĖL  VILNIAUS MIESTO SAVIVALDYBĖS KONTROLIUOJAMŲ AKCINIŲ BENDROVIŲ IR UŽDARŲJŲ AKCINIŲ BENDROVIŲ STEBĖTOJŲ TARYBŲ SUDĖČIŲ TVIRTINIMO“ PAKEITIMO“",434de330da5611e7a329eec906db4769,22,48249453,2,7747,50,"2017-11-29 14:50:52",2,,0,0,,de4c4f8c279ca9f24b91cfdf56497e4f,
38146,"DĖL TARYBOS 2015-04-29 SPRENDIMO NR. 1-21 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS KONTROLĖS KOMITETO SUDĖTIES TVIRTINIMO“ PAKEITIMO",7fd9c3f2da5611e7a329eec906db4769,23,48249453,2,7749,50,"2017-11-29 14:50:52",2,,0,0,,8e86abe8fae3251d07e3d26752144532,
38147,"DĖL TARYBOS 2015-05-13 SPRENDIMO NR. 1-42 „DĖL VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS KONTROLĖS KOMITETO PIRMININKO IR PIRMININKO PAVADUOTOJO SKYRIMO“ PAKEITIMO",a3fe8ae0da5611e7a329eec906db4769,24,48249453,2,7748,50,"2017-11-29 14:50:52",,,0,0,,,
38148,"DĖL REZOLIUCIJOS „DĖL PRISIDĖJIMO STATANT KAUNE VYČIO SKULPTŪRĄ „LAISVĖS KARYS“ PAGAL AUTORIŲ ARŪNO SAKALAUSKO, ALGIO VYŠNIŪNO IR LAIMONO BOGUŠO PROJEKTĄ“",1f21dc60da6e11e7a329eec906db4769,25,48249453,2,7750,50,"2017-11-29 14:50:52",2,,0,0,,7f733db4e26099197436984bfa40d916,
38149,"Dėl Balsų skaičiavimo komisijos tvirtinimo",8ab22900db3911e7a329eec906db4769,1,48249453,2,0,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38150,"Dėl  posėdžio darbotvarkės projekto tvirtinimo",8b1f1ba0db3911e7a329eec906db4769,2,48249453,2,0,50,"2017-11-29 14:50:52",2,,0,0,,f8736323e6c823b50180823f7b963c52,
38151,"(SENAMIESTIS) Dėl UAB „Gelsva“ 2017-11-20 prašymo Nr. A97-24262/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą GRILIAUS BARAS „CASA NO 4“ „VYNOTEKA“ ant pastato  Vokiečių g. 4.",3d15ec10d8d511e7962a89afd7e8ac66,1,48291075,2,0,4916,"2017-12-04 11:26:01",,,0,0,,,atidėjo
38152,"(SENAMIESTIS) Dėl UAB „Senamiesčio gidas“ 2017-11-28 prašymo Nr. A609-1288/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą VILNIUS CITY TOUR APŽVALGINĖS EKSKURIJOS ant stulpų prie Odminių skvero ir Vokiečių g.",541deb10d8d511e7962a89afd7e8ac66,2,48291075,2,0,4916,"2017-12-04 11:26:01",,,0,0,,,"Išduoti leidimą"
38153,"(SENAMIESTIS) Dėl UAB „Oba“ 2017-11-27 prašymo Nr. A609-1283/17 išduoti leidimą įrengti išorinę reklamą pagal pateiktą projektą „JAZZ CELLAR 11“ ant pastato Aušros Vartų g. 11.",4fbc7040d8d611e7962a89afd7e8ac66,3,48291075,2,0,4916,"2017-12-04 11:26:01",,,0,0,,,
